season_id,matchup_home,season_type,min,team_name_home,fg3m_home,fg3a_home,fg3_pct_home,wl_home,team_name_away,fg3m_away,fg3a_away,fg3_pct_away,wl_away,highest_3pp,highest_3pp_wl
22022,CLE vs. CHI,Regular Season,240,Cleveland Cavaliers,9,35,0.257,W,Chicago Bulls,5,21,0.238,L,0.257,W
22022,NYK vs. UTA,Regular Season,240,New York Knicks,12,36,0.333,W,Utah Jazz,9,32,0.281,L,0.333,W
22022,ORL vs. MIA,Regular Season,265,Orlando Magic,11,29,0.379,L,Miami Heat,12,39,0.308,W,0.379,L
22022,ATL vs. SAS,Regular Season,240,Atlanta Hawks,10,26,0.385,W,San Antonio Spurs,11,37,0.297,L,0.385,W
22022,WAS vs. IND,Regular Season,240,Washington Wizards,12,26,0.462,W,Indiana Pacers,14,40,0.35,L,0.462,W
22022,CHA vs. DEN,Regular Season,240,Charlotte Hornets,8,32,0.25,L,Denver Nuggets,5,23,0.217,W,0.25,L
22022,SAC vs. DAL,Regular Season,265,Sacramento Kings,8,32,0.25,W,Dallas Mavericks,20,51,0.392,L,0.392,L
22022,BKN vs. PHI,Regular Season,240,Brooklyn Nets,13,40,0.325,L,Philadelphia 76ers,6,23,0.261,W,0.325,L
22022,TOR vs. DET,Regular Season,240,Toronto Raptors,11,30,0.367,W,Detroit Pistons,13,34,0.382,L,0.382,L
22022,BOS vs. MEM,Regular Season,240,Boston Celtics,21,51,0.412,W,Memphis Grizzlies,12,34,0.353,L,0.412,W
22022,GSW vs. WAS,Regular Season,240,Golden State Warriors,20,40,0.5,W,Washington Wizards,12,28,0.429,L,0.5,W
22022,POR vs. LAL,Regular Season,240,Portland Trail Blazers,23,47,0.489,W,Los Angeles Lakers,12,37,0.324,L,0.489,W
22022,DAL vs. MIN,Regular Season,240,Dallas Mavericks,13,39,0.333,L,Minnesota Timberwolves,9,29,0.31,W,0.333,L
22022,CLE vs. SAS,Regular Season,240,Cleveland Cavaliers,9,28,0.321,W,San Antonio Spurs,8,21,0.381,L,0.381,L
22022,CHI vs. ORL,Regular Season,240,Chicago Bulls,3,21,0.143,L,Orlando Magic,8,27,0.296,W,0.296,W
22022,OKC vs. NOP,Regular Season,240,Oklahoma City Thunder,9,33,0.273,L,New Orleans Pelicans,9,30,0.3,W,0.3,W
22022,NYK vs. BKN,Regular Season,240,New York Knicks,15,34,0.441,W,Brooklyn Nets,12,29,0.414,L,0.441,W
22022,MIA vs. DEN,Regular Season,240,Miami Heat,12,35,0.343,L,Denver Nuggets,11,28,0.393,W,0.393,W
22022,CHA vs. ATL,Regular Season,240,Charlotte Hornets,20,37,0.541,W,Atlanta Hawks,11,28,0.393,L,0.541,W
22022,IND vs. UTA,Regular Season,240,Indiana Pacers,11,34,0.324,L,Utah Jazz,15,33,0.455,W,0.455,W
22022,PHI vs. HOU,Regular Season,240,Philadelphia 76ers,15,34,0.441,W,Houston Rockets,6,24,0.25,L,0.441,W
22022,PHX vs. SAC,Regular Season,240,Phoenix Suns,7,22,0.318,W,Sacramento Kings,14,38,0.368,L,0.368,L
22022,MIL vs. BOS,Regular Season,265,Milwaukee Bucks,18,42,0.429,W,Boston Celtics,17,50,0.34,L,0.429,W
22022,POR vs. WAS,Regular Season,240,Portland Trail Blazers,12,42,0.286,L,Washington Wizards,17,33,0.515,W,0.515,W
22022,LAC vs. GSW,Regular Season,240,LA Clippers,17,36,0.472,W,Golden State Warriors,15,34,0.441,L,0.472,W
22022,TOR vs. ORL,Regular Season,240,Toronto Raptors,8,24,0.333,W,Orlando Magic,13,31,0.419,L,0.419,L
22022,LAL vs. NOP,Regular Season,240,Los Angeles Lakers,10,37,0.27,W,New Orleans Pelicans,7,25,0.28,L,0.28,L
22022,CHA vs. SAS,Regular Season,240,Charlotte Hornets,14,35,0.4,W,San Antonio Spurs,13,38,0.342,L,0.4,W
22022,DEN vs. DAL,Regular Season,240,Denver Nuggets,11,31,0.355,W,Dallas Mavericks,14,39,0.359,L,0.359,L
22022,OKC vs. HOU,Regular Season,240,Oklahoma City Thunder,9,34,0.265,W,Houston Rockets,10,37,0.27,L,0.27,L
22022,IND vs. CHI,Regular Season,240,Indiana Pacers,18,43,0.419,W,Chicago Bulls,15,35,0.429,L,0.429,L
22022,MEM vs. UTA,Regular Season,240,Memphis Grizzlies,14,40,0.35,W,Utah Jazz,12,36,0.333,L,0.35,W
22022,PHI vs. CLE,Regular Season,240,Philadelphia 76ers,13,27,0.481,W,Cleveland Cavaliers,10,30,0.333,L,0.481,W
22022,ATL vs. NYK,Regular Season,240,Atlanta Hawks,5,26,0.192,L,New York Knicks,14,43,0.326,W,0.326,W
22022,BKN vs. MIA,Regular Season,240,Brooklyn Nets,17,39,0.436,W,Miami Heat,8,28,0.286,L,0.436,W
22022,BOS vs. DET,Regular Season,240,Boston Celtics,21,45,0.467,W,Detroit Pistons,11,29,0.379,L,0.467,W
22022,CHI vs. MIL,Regular Season,240,Chicago Bulls,10,32,0.313,L,Milwaukee Bucks,18,47,0.383,W,0.383,W
22022,PHX vs. LAC,Regular Season,240,Phoenix Suns,11,31,0.355,L,LA Clippers,11,34,0.324,W,0.355,L
22022,MIN vs. WAS,Regular Season,240,Minnesota Timberwolves,8,29,0.276,L,Washington Wizards,14,35,0.4,W,0.4,W
22022,TOR vs. NOP,Regular Season,240,Toronto Raptors,9,31,0.29,W,New Orleans Pelicans,13,30,0.433,L,0.433,L
22022,UTA vs. OKC,Regular Season,265,Utah Jazz,13,48,0.271,W,Oklahoma City Thunder,8,37,0.216,L,0.271,W
22022,PHI vs. MEM,Regular Season,240,Philadelphia 76ers,13,36,0.361,W,Memphis Grizzlies,7,32,0.219,L,0.361,W
22022,ORL vs. DET,Regular Season,240,Orlando Magic,12,31,0.387,W,Detroit Pistons,17,34,0.5,L,0.5,L
22022,SAC vs. POR,Regular Season,240,Sacramento Kings,14,34,0.412,W,Portland Trail Blazers,16,38,0.421,L,0.421,L
22022,LAL vs. GSW,Regular Season,240,Los Angeles Lakers,16,30,0.533,W,Golden State Warriors,14,49,0.286,L,0.533,W
22022,IND vs. BOS,Regular Season,265,Indiana Pacers,22,49,0.449,L,Boston Celtics,18,39,0.462,W,0.462,W
22022,CLE vs. DEN,Regular Season,240,Cleveland Cavaliers,6,26,0.231,L,Denver Nuggets,17,36,0.472,W,0.472,W
22022,DAL vs. SAS,Regular Season,240,Dallas Mavericks,22,42,0.524,W,San Antonio Spurs,10,25,0.4,L,0.524,W
22022,MIN vs. CHA,Regular Season,240,Minnesota Timberwolves,11,33,0.333,L,Charlotte Hornets,10,28,0.357,W,0.357,W
22022,LAC vs. SAC,Regular Season,290,LA Clippers,26,45,0.578,L,Sacramento Kings,18,41,0.439,W,0.578,L
22022,GSW vs. HOU,Regular Season,240,Golden State Warriors,26,54,0.481,W,Houston Rockets,11,35,0.314,L,0.481,W
22022,PHX vs. OKC,Regular Season,240,Phoenix Suns,14,38,0.368,W,Oklahoma City Thunder,15,38,0.395,L,0.395,L
22022,WAS vs. NYK,Regular Season,240,Washington Wizards,19,44,0.432,L,New York Knicks,12,29,0.414,W,0.432,L
22022,ATL vs. CLE,Regular Season,240,Atlanta Hawks,15,28,0.536,W,Cleveland Cavaliers,13,35,0.371,L,0.536,W
22022,MIL vs. MIA,Regular Season,240,Milwaukee Bucks,19,46,0.413,W,Miami Heat,9,40,0.225,L,0.413,W
22022,CHI vs. BKN,Regular Season,240,Chicago Bulls,12,26,0.462,W,Brooklyn Nets,12,44,0.273,L,0.462,W
22022,PHI vs. BOS,Regular Season,240,Philadelphia 76ers,9,27,0.333,L,Boston Celtics,16,36,0.444,W,0.444,W
22022,UTA vs. SAS,Regular Season,240,Utah Jazz,10,28,0.357,W,San Antonio Spurs,9,34,0.265,L,0.357,W
22022,MEM vs. DEN,Regular Season,240,Memphis Grizzlies,15,44,0.341,W,Denver Nuggets,11,37,0.297,L,0.341,W
22022,NYK vs. NOP,Regular Season,240,New York Knicks,19,48,0.396,W,New Orleans Pelicans,8,38,0.211,L,0.396,W
22022,ORL vs. IND,Regular Season,240,Orlando Magic,6,29,0.207,L,Indiana Pacers,15,40,0.375,W,0.375,W
22022,CHA vs. MIA,Regular Season,240,Charlotte Hornets,10,31,0.323,W,Miami Heat,11,36,0.306,L,0.323,W
22022,DET vs. TOR,Regular Season,240,Detroit Pistons,6,24,0.25,L,Toronto Raptors,7,26,0.269,W,0.269,W
22022,OKC vs. SAC,Regular Season,240,Oklahoma City Thunder,16,40,0.4,L,Sacramento Kings,18,43,0.419,W,0.419,W
22022,DEN vs. LAC,Regular Season,265,Denver Nuggets,13,39,0.333,W,LA Clippers,11,34,0.324,L,0.333,W
22022,POR vs. HOU,Regular Season,240,Portland Trail Blazers,20,39,0.513,W,Houston Rockets,7,26,0.269,L,0.513,W
22022,GSW vs. MIN,Regular Season,240,Golden State Warriors,15,42,0.357,W,Minnesota Timberwolves,17,45,0.378,L,0.378,L
22022,MIL vs. PHX,Regular Season,240,Milwaukee Bucks,13,45,0.289,W,Phoenix Suns,8,24,0.333,L,0.333,L
22022,CLE vs. TOR,Regular Season,240,Cleveland Cavaliers,18,36,0.5,W,Toronto Raptors,9,25,0.36,L,0.5,W
22022,DAL vs. LAL,Regular Season,240,Dallas Mavericks,20,49,0.408,L,Los Angeles Lakers,6,34,0.176,W,0.408,L
22022,ATL vs. BKN,Regular Season,240,Atlanta Hawks,16,30,0.533,W,Brooklyn Nets,14,39,0.359,L,0.533,W
22022,CHI vs. WAS,Regular Season,240,Chicago Bulls,8,30,0.267,W,Washington Wizards,6,28,0.214,L,0.267,W
22022,PHI vs. MIA,Regular Season,240,Philadelphia 76ers,10,27,0.37,L,Miami Heat,15,37,0.405,W,0.405,W
22022,CHA vs. DET,Regular Season,240,Charlotte Hornets,13,26,0.5,W,Detroit Pistons,3,26,0.115,L,0.5,W
22022,NOP vs. ORL,Regular Season,240,New Orleans Pelicans,6,27,0.222,L,Orlando Magic,9,34,0.265,W,0.265,W
22022,NYK vs. BOS,Regular Season,240,New York Knicks,12,31,0.387,W,Boston Celtics,9,42,0.214,L,0.387,W
22022,TOR vs. CHI,Regular Season,240,Toronto Raptors,15,42,0.357,W,Chicago Bulls,10,25,0.4,L,0.4,L
22022,UTA vs. SAS,Regular Season,240,Utah Jazz,10,34,0.294,L,San Antonio Spurs,8,26,0.308,W,0.308,W
22022,ATL vs. WAS,Regular Season,240,Atlanta Hawks,13,35,0.371,L,Washington Wizards,6,21,0.286,W,0.371,L
22022,MEM vs. LAL,Regular Season,240,Memphis Grizzlies,6,31,0.194,W,Los Angeles Lakers,13,34,0.382,L,0.382,L
22022,GSW vs. POR,Regular Season,240,Golden State Warriors,12,30,0.4,W,Portland Trail Blazers,12,39,0.308,L,0.4,W
22022,LAC vs. MIN,Regular Season,240,LA Clippers,11,28,0.393,L,Minnesota Timberwolves,9,26,0.346,W,0.393,L
22022,DAL vs. IND,Regular Season,240,Dallas Mavericks,12,37,0.324,L,Indiana Pacers,11,28,0.393,W,0.393,W
22022,BKN vs. MIL,Regular Season,240,Brooklyn Nets,12,36,0.333,L,Milwaukee Bucks,14,37,0.378,W,0.378,W
22022,HOU vs. DEN,Regular Season,240,Houston Rockets,9,31,0.29,L,Denver Nuggets,16,37,0.432,W,0.432,W
22022,OKC vs. SAC,Regular Season,240,Oklahoma City Thunder,11,35,0.314,L,Sacramento Kings,15,42,0.357,W,0.357,W
22022,MIA vs. PHI,Regular Season,240,Miami Heat,7,29,0.241,L,Philadelphia 76ers,15,39,0.385,W,0.385,W
22022,NYK vs. BKN,Regular Season,240,New York Knicks,20,35,0.571,W,Brooklyn Nets,15,39,0.385,L,0.571,W
22022,BOS vs. CLE,Regular Season,240,Boston Celtics,16,32,0.5,W,Cleveland Cavaliers,10,32,0.313,L,0.5,W
22022,HOU vs. MEM,Regular Season,240,Houston Rockets,11,34,0.324,L,Memphis Grizzlies,17,41,0.415,W,0.415,W
22022,MIL vs. ORL,Regular Season,240,Milwaukee Bucks,26,56,0.464,W,Orlando Magic,9,33,0.273,L,0.464,W
22022,CHA vs. PHX,Regular Season,240,Charlotte Hornets,9,33,0.273,L,Phoenix Suns,9,25,0.36,W,0.36,W
22022,OKC vs. LAL,Regular Season,240,Oklahoma City Thunder,11,40,0.275,L,Los Angeles Lakers,16,35,0.457,W,0.457,W
22022,DET vs. CHI,Regular Season,240,Detroit Pistons,14,35,0.4,L,Chicago Bulls,12,27,0.444,W,0.444,W
22022,POR vs. NOP,Regular Season,240,Portland Trail Blazers,11,38,0.289,L,New Orleans Pelicans,9,25,0.36,W,0.36,W
22022,GSW vs. LAC,Regular Season,240,Golden State Warriors,14,46,0.304,W,LA Clippers,9,43,0.209,L,0.304,W
22022,WAS vs. TOR,Regular Season,240,Washington Wizards,14,30,0.467,W,Toronto Raptors,9,33,0.273,L,0.467,W
22022,SAS vs. IND,Regular Season,240,San Antonio Spurs,10,32,0.313,W,Indiana Pacers,8,23,0.348,L,0.348,L
22022,DAL vs. PHI,Regular Season,240,Dallas Mavericks,25,48,0.521,W,Philadelphia 76ers,12,27,0.444,L,0.521,W
22022,LAL vs. MIN,Regular Season,240,Los Angeles Lakers,10,31,0.323,L,Minnesota Timberwolves,14,34,0.412,W,0.412,W
22022,DEN vs. MEM,Regular Season,240,Denver Nuggets,8,31,0.258,W,Memphis Grizzlies,11,32,0.344,L,0.344,L
22022,GSW vs. NOP,Regular Season,240,Golden State Warriors,10,31,0.323,W,New Orleans Pelicans,10,29,0.345,L,0.345,L
22022,SAC vs. LAC,Regular Season,240,Sacramento Kings,10,33,0.303,W,LA Clippers,14,41,0.341,L,0.341,L
22022,BOS vs. BKN,Regular Season,240,Boston Celtics,9,29,0.31,L,Brooklyn Nets,14,44,0.318,W,0.318,W
22022,OKC vs. UTA,Regular Season,240,Oklahoma City Thunder,17,43,0.395,W,Utah Jazz,9,29,0.31,L,0.395,W
22022,CHI vs. PHX,Regular Season,240,Chicago Bulls,7,23,0.304,L,Phoenix Suns,20,47,0.426,W,0.426,W
22022,MIA vs. NYK,Regular Season,240,Miami Heat,12,25,0.48,L,New York Knicks,17,41,0.415,W,0.48,L
22022,ATL vs. POR,Regular Season,240,Atlanta Hawks,12,26,0.462,W,Portland Trail Blazers,13,39,0.333,L,0.462,W
22022,CHA vs. ORL,Regular Season,240,Charlotte Hornets,9,24,0.375,L,Orlando Magic,10,26,0.385,W,0.385,W
22022,WAS vs. TOR,Regular Season,265,Washington Wizards,14,24,0.583,L,Toronto Raptors,12,30,0.4,W,0.583,L
22022,CLE vs. DET,Regular Season,240,Cleveland Cavaliers,14,34,0.412,W,Detroit Pistons,6,24,0.25,L,0.412,W
22022,MIA vs. ATL,Regular Season,240,Miami Heat,13,35,0.371,W,Atlanta Hawks,9,30,0.3,L,0.371,W
22022,MIL vs. PHI,Regular Season,240,Milwaukee Bucks,17,34,0.5,L,Philadelphia 76ers,18,37,0.486,W,0.5,L
22022,SAC vs. MIN,Regular Season,240,Sacramento Kings,14,27,0.519,L,Minnesota Timberwolves,20,39,0.513,W,0.519,L
22022,SAS vs. HOU,Regular Season,240,San Antonio Spurs,15,37,0.405,L,Houston Rockets,8,23,0.348,W,0.405,L
22022,BOS vs. NYK,Regular Season,290,Boston Celtics,21,59,0.356,L,New York Knicks,15,41,0.366,W,0.366,W
22022,WAS vs. MIL,Regular Season,240,Washington Wizards,8,31,0.258,L,Milwaukee Bucks,22,49,0.449,W,0.449,W
22022,HOU vs. SAS,Regular Season,240,Houston Rockets,13,24,0.542,W,San Antonio Spurs,11,34,0.324,L,0.542,W
22022,OKC vs. UTA,Regular Season,240,Oklahoma City Thunder,14,37,0.378,W,Utah Jazz,11,37,0.297,L,0.378,W
22022,ORL vs. POR,Regular Season,240,Orlando Magic,11,31,0.355,L,Portland Trail Blazers,16,47,0.34,W,0.355,L
22022,BKN vs. CHA,Regular Season,240,Brooklyn Nets,12,43,0.279,W,Charlotte Hornets,8,30,0.267,L,0.279,W
22022,LAL vs. GSW,Regular Season,240,Los Angeles Lakers,11,33,0.333,W,Golden State Warriors,18,52,0.346,L,0.346,L
22022,CHI vs. IND,Regular Season,240,Chicago Bulls,10,22,0.455,L,Indiana Pacers,16,44,0.364,W,0.455,L
22022,LAC vs. MEM,Regular Season,240,LA Clippers,12,29,0.414,W,Memphis Grizzlies,18,34,0.529,L,0.529,L
22022,DAL vs. PHX,Regular Season,240,Dallas Mavericks,15,38,0.395,L,Phoenix Suns,12,34,0.353,W,0.395,L
22022,CLE vs. BOS,Regular Season,265,Cleveland Cavaliers,12,34,0.353,W,Boston Celtics,16,48,0.333,L,0.353,W
22022,SAC vs. NOP,Regular Season,240,Sacramento Kings,16,38,0.421,W,New Orleans Pelicans,11,29,0.379,L,0.421,W
22022,DEN vs. TOR,Regular Season,240,Denver Nuggets,13,33,0.394,W,Toronto Raptors,10,27,0.37,L,0.394,W
22022,MIA vs. ATL,Regular Season,240,Miami Heat,16,29,0.552,W,Atlanta Hawks,9,29,0.31,L,0.552,W
22022,DET vs. POR,Regular Season,240,Detroit Pistons,10,32,0.313,L,Portland Trail Blazers,15,33,0.455,W,0.455,W
22022,IND vs. PHI,Regular Season,240,Indiana Pacers,15,37,0.405,L,Philadelphia 76ers,16,34,0.471,W,0.471,W
22022,OKC vs. GSW,Regular Season,240,Oklahoma City Thunder,17,37,0.459,W,Golden State Warriors,20,51,0.392,L,0.459,W
22022,DET vs. WAS,Regular Season,240,Detroit Pistons,13,30,0.433,L,Washington Wizards,12,25,0.48,W,0.48,W
22022,ORL vs. MIL,Regular Season,240,Orlando Magic,9,30,0.3,L,Milwaukee Bucks,10,28,0.357,W,0.357,W
22022,MIN vs. PHI,Regular Season,240,Minnesota Timberwolves,11,36,0.306,L,Philadelphia 76ers,15,25,0.6,W,0.6,W
22022,NYK vs. CHA,Regular Season,240,New York Knicks,11,40,0.275,L,Charlotte Hornets,12,32,0.375,W,0.375,W
22022,LAL vs. MEM,Regular Season,240,Los Angeles Lakers,7,28,0.25,W,Memphis Grizzlies,9,37,0.243,L,0.25,W
22022,HOU vs. BKN,Regular Season,240,Houston Rockets,7,26,0.269,L,Brooklyn Nets,15,40,0.375,W,0.375,W
22022,DAL vs. UTA,Regular Season,240,Dallas Mavericks,19,45,0.422,W,Utah Jazz,15,44,0.341,L,0.422,W
22022,DEN vs. CHI,Regular Season,240,Denver Nuggets,15,40,0.375,L,Chicago Bulls,8,24,0.333,W,0.375,L
22022,MIA vs. CLE,Regular Season,240,Miami Heat,8,29,0.276,L,Cleveland Cavaliers,9,28,0.321,W,0.321,W
22022,NOP vs. DAL,Regular Season,240,New Orleans Pelicans,13,27,0.481,W,Dallas Mavericks,16,46,0.348,L,0.481,W
22022,WAS vs. ATL,Regular Season,240,Washington Wizards,12,29,0.414,L,Atlanta Hawks,12,29,0.414,W,0.414,W
22022,BOS vs. POR,Regular Season,240,Boston Celtics,18,49,0.367,W,Portland Trail Blazers,11,39,0.282,L,0.367,W
22022,LAC vs. TOR,Regular Season,240,LA Clippers,6,20,0.3,W,Toronto Raptors,13,32,0.406,L,0.406,L
22022,PHX vs. OKC,Regular Season,240,Phoenix Suns,20,43,0.465,W,Oklahoma City Thunder,15,43,0.349,L,0.465,W
22022,ORL vs. UTA,Regular Season,240,Orlando Magic,16,34,0.471,L,Utah Jazz,13,34,0.382,W,0.471,L
22022,IND vs. HOU,Regular Season,265,Indiana Pacers,18,45,0.4,W,Houston Rockets,6,17,0.353,L,0.4,W
22022,MEM vs. GSW,Regular Season,240,Memphis Grizzlies,18,40,0.45,W,Golden State Warriors,15,45,0.333,L,0.45,W
22022,DET vs. CHA,Regular Season,240,Detroit Pistons,7,21,0.333,L,Charlotte Hornets,8,24,0.333,W,0.333,W
22022,MIL vs. BKN,Regular Season,240,Milwaukee Bucks,19,50,0.38,W,Brooklyn Nets,14,36,0.389,L,0.389,L
22022,SAC vs. NYK,Regular Season,240,Sacramento Kings,10,32,0.313,W,New York Knicks,13,50,0.26,L,0.313,W
22022,MIN vs. BKN,Regular Season,265,Minnesota Timberwolves,9,30,0.3,L,Brooklyn Nets,16,34,0.471,W,0.471,W
22022,PHI vs. POR,Regular Season,240,Philadelphia 76ers,11,30,0.367,W,Portland Trail Blazers,15,36,0.417,L,0.417,L
22022,WAS vs. ATL,Regular Season,240,Washington Wizards,7,27,0.259,L,Atlanta Hawks,15,31,0.484,W,0.484,W
22022,SAS vs. DEN,Regular Season,240,San Antonio Spurs,13,33,0.394,W,Denver Nuggets,13,35,0.371,L,0.394,W
22022,LAL vs. TOR,Regular Season,240,Los Angeles Lakers,13,30,0.433,W,Toronto Raptors,10,28,0.357,L,0.433,W
22022,MIA vs. CLE,Regular Season,240,Miami Heat,14,29,0.483,W,Cleveland Cavaliers,18,43,0.419,L,0.483,W
22022,NOP vs. OKC,Regular Season,240,New Orleans Pelicans,12,34,0.353,L,Oklahoma City Thunder,9,28,0.321,W,0.353,L
22022,LAC vs. NYK,Regular Season,240,LA Clippers,10,30,0.333,W,New York Knicks,7,31,0.226,L,0.333,W
22022,DET vs. IND,Regular Season,240,Detroit Pistons,11,34,0.324,L,Indiana Pacers,9,35,0.257,W,0.324,L
22022,CHA vs. UTA,Regular Season,240,Charlotte Hornets,17,40,0.425,L,Utah Jazz,9,32,0.281,W,0.425,L
22022,ORL vs. MIA,Regular Season,265,Orlando Magic,13,37,0.351,W,Miami Heat,11,37,0.297,L,0.351,W
22022,ATL vs. BOS,Regular Season,240,Atlanta Hawks,10,34,0.294,L,Boston Celtics,20,42,0.476,W,0.476,W
22022,MEM vs. DAL,Regular Season,240,Memphis Grizzlies,10,38,0.263,W,Dallas Mavericks,15,43,0.349,L,0.349,L
22022,HOU vs. CHI,Regular Season,240,Houston Rockets,16,34,0.471,L,Chicago Bulls,15,32,0.469,W,0.471,L
22022,PHX vs. SAC,Regular Season,240,Phoenix Suns,13,44,0.295,L,Sacramento Kings,15,35,0.429,W,0.429,W
22022,GSW vs. MIL,Regular Season,265,Golden State Warriors,23,55,0.418,W,Milwaukee Bucks,21,51,0.412,L,0.418,W
22022,NOP vs. POR,Regular Season,240,New Orleans Pelicans,19,40,0.475,W,Portland Trail Blazers,10,33,0.303,L,0.475,W
22022,PHI vs. WAS,Regular Season,240,Philadelphia 76ers,11,29,0.379,W,Washington Wizards,6,26,0.231,L,0.379,W
22022,DEN vs. BKN,Regular Season,240,Denver Nuggets,12,31,0.387,L,Brooklyn Nets,17,44,0.386,W,0.387,L
22022,CHA vs. CLE,Regular Season,240,Charlotte Hornets,10,21,0.476,L,Cleveland Cavaliers,7,27,0.259,W,0.476,L
22022,SAS vs. OKC,Regular Season,240,San Antonio Spurs,10,36,0.278,L,Oklahoma City Thunder,10,39,0.256,W,0.278,L
22022,LAL vs. NYK,Regular Season,240,Los Angeles Lakers,12,36,0.333,L,New York Knicks,11,37,0.297,W,0.333,L
22022,DET vs. IND,Regular Season,240,Detroit Pistons,14,36,0.389,W,Indiana Pacers,10,34,0.294,L,0.389,W
22022,SAC vs. MIL,Regular Season,240,Sacramento Kings,21,50,0.42,L,Milwaukee Bucks,15,33,0.455,W,0.455,W
22022,GSW vs. PHX,Regular Season,240,Golden State Warriors,19,39,0.487,W,Phoenix Suns,4,21,0.19,L,0.487,W
22022,DAL vs. MEM,Regular Season,240,Dallas Mavericks,12,46,0.261,L,Memphis Grizzlies,12,37,0.324,W,0.324,W
22022,HOU vs. BOS,Regular Season,240,Houston Rockets,11,35,0.314,W,Boston Celtics,12,42,0.286,L,0.314,W
22022,MIA vs. UTA,Regular Season,240,Miami Heat,14,34,0.412,W,Utah Jazz,16,38,0.421,L,0.421,L
22022,ATL vs. MIN,Regular Season,240,Atlanta Hawks,4,22,0.182,L,Minnesota Timberwolves,12,28,0.429,W,0.429,W
22022,WAS vs. DET,Regular Season,240,Washington Wizards,7,32,0.219,W,Detroit Pistons,10,34,0.294,L,0.294,L
22022,PHX vs. MIL,Regular Season,240,Phoenix Suns,8,23,0.348,L,Milwaukee Bucks,12,39,0.308,W,0.348,L
22022,POR vs. NYK,Regular Season,240,Portland Trail Blazers,17,45,0.378,L,New York Knicks,15,35,0.429,W,0.429,W
22022,NOP vs. LAL,Regular Season,240,New Orleans Pelicans,11,43,0.256,L,Los Angeles Lakers,18,39,0.462,W,0.462,W
22022,CHA vs. CLE,Regular Season,240,Charlotte Hornets,6,23,0.261,L,Cleveland Cavaliers,14,30,0.467,W,0.467,W
22022,TOR vs. DEN,Regular Season,240,Toronto Raptors,12,30,0.4,W,Denver Nuggets,6,25,0.24,L,0.4,W
22022,SAS vs. ORL,Regular Season,240,San Antonio Spurs,22,41,0.537,W,Orlando Magic,10,29,0.345,L,0.537,W
22022,OKC vs. BKN,Regular Season,240,Oklahoma City Thunder,11,33,0.333,W,Brooklyn Nets,12,41,0.293,L,0.333,W
22022,MIA vs. MEM,Regular Season,240,Miami Heat,13,29,0.448,W,Memphis Grizzlies,18,46,0.391,L,0.448,W
22022,LAC vs. GSW,Regular Season,240,LA Clippers,16,34,0.471,W,Golden State Warriors,17,36,0.472,L,0.472,L
22022,CHI vs. SAC,Regular Season,240,Chicago Bulls,16,42,0.381,L,Sacramento Kings,18,42,0.429,W,0.429,W
22022,CLE vs. PHI,Regular Season,240,Cleveland Cavaliers,14,41,0.341,L,Philadelphia 76ers,17,36,0.472,W,0.472,W
22022,MIN vs. BOS,Regular Season,240,Minnesota Timberwolves,12,36,0.333,L,Boston Celtics,12,40,0.3,W,0.333,L
22022,HOU vs. LAL,Regular Season,240,Houston Rockets,8,29,0.276,W,Los Angeles Lakers,11,44,0.25,L,0.276,W
22022,SAS vs. DAL,Regular Season,265,San Antonio Spurs,15,34,0.441,L,Dallas Mavericks,17,33,0.515,W,0.515,W
22022,MIL vs. IND,Regular Season,240,Milwaukee Bucks,11,32,0.344,L,Indiana Pacers,22,46,0.478,W,0.478,W
22022,PHX vs. ORL,Regular Season,240,Phoenix Suns,13,35,0.371,W,Orlando Magic,8,28,0.286,L,0.371,W
22022,DET vs. DEN,Regular Season,240,Detroit Pistons,12,27,0.444,L,Denver Nuggets,8,24,0.333,W,0.444,L
22022,BKN vs. SAC,Regular Season,240,Brooklyn Nets,14,39,0.359,L,Sacramento Kings,13,41,0.317,W,0.359,L
22022,TOR vs. OKC,Regular Season,240,Toronto Raptors,14,32,0.438,W,Oklahoma City Thunder,13,31,0.419,L,0.438,W
22022,LAL vs. DAL,Regular Season,240,Los Angeles Lakers,5,20,0.25,L,Dallas Mavericks,16,34,0.471,W,0.471,W
22022,POR vs. BOS,Regular Season,240,Portland Trail Blazers,14,38,0.368,L,Boston Celtics,15,42,0.357,W,0.368,L
22022,CHI vs. MIN,Regular Season,290,Chicago Bulls,11,24,0.458,W,Minnesota Timberwolves,18,42,0.429,L,0.458,W
22022,SAS vs. MEM,Regular Season,265,San Antonio Spurs,20,52,0.385,L,Memphis Grizzlies,14,38,0.368,W,0.385,L
22022,HOU vs. NOP,Regular Season,240,Houston Rockets,11,32,0.344,W,New Orleans Pelicans,12,28,0.429,L,0.429,L
22022,CHA vs. PHI,Regular Season,240,Charlotte Hornets,5,35,0.143,L,Philadelphia 76ers,10,32,0.313,W,0.313,W
22022,CLE vs. WAS,Regular Season,240,Cleveland Cavaliers,4,19,0.211,W,Washington Wizards,8,23,0.348,L,0.348,L
22022,ATL vs. GSW,Regular Season,240,Atlanta Hawks,16,41,0.39,W,Golden State Warriors,11,40,0.275,L,0.39,W
22022,NYK vs. DEN,Regular Season,240,New York Knicks,9,32,0.281,W,Denver Nuggets,12,33,0.364,L,0.364,L
22022,LAC vs. ORL,Regular Season,240,LA Clippers,6,22,0.273,L,Orlando Magic,10,31,0.323,W,0.323,W
